Lat,Lon,Hoogte,EC 0.5m,EC 1m,EC 1.5m,EC 3m,Class_3,Class_5,Outlier
52.6614463,5.8350717,-6.6,12.7,29.9,35.9,55.4,3,4,0.0
52.6614553,5.8350723,-6.6,12.7,29.9,35.9,55.3,3,4,0.0
52.6614643,5.8350729,-6.6,12.6,29.8,35.8,55.3,3,4,0.0
52.6614733,5.8350735,-6.6,12.6,29.7,35.8,55.2,3,4,0.0
52.6614823,5.8350741,-6.6,12.6,29.6,35.7,54.9,3,4,0.0
52.6614912,5.8350746,-6.6,12.5,29.6,35.7,54.9,3,4,0.0
52.6615002,5.8350752,-6.6,12.5,29.5,35.6,54.7,3,4,0.0
52.6615092,5.8350758,-6.6,12.5,29.5,35.4,54.6,3,4,0.0
52.6615182,5.8350764,-6.6,12.5,29.4,35.2,54.5,3,4,0.0
52.6615271,5.8350770,-6.6,12.5,29.4,35.0,54.3,3,4,0.0
52.6615361,5.8350775,-6.6,12.3,29.2,34.9,54.1,3,4,0.0
52.6615451,5.8350781,-6.6,12.3,29.0,34.8,53.8,3,4,0.0
52.6615541,5.8350787,-6.6,12.2,28.9,34.5,53.5,3,4,0.0
52.6615631,5.8350793,-6.6,12.1,28.7,34.3,53.1,2,4,0.0
52.6615720,5.8350799,-6.6,12.0,28.5,34.0,52.9,2,4,0.0
52.6615810,5.8350805,-6.6,11.9,28.1,33.8,52.5,2,3,0.0
52.6615900,5.8350810,-6.6,11.9,27.8,33.7,52.2,2,3,0.0
52.6615990,5.8350816,-6.6,11.9,27.8,33.7,52.2,2,3,0.0
52.6616080,5.8350822,-6.6,11.9,27.8,33.8,52.3,2,3,0.0
52.6616169,5.8350828,-6.6,12.0,28.0,33.9,52.4,2,3,0.0
52.6616259,5.8350834,-6.6,12.1,28.3,34.1,52.4,2,3,0.0
52.6616349,5.8350839,-6.6,12.3,28.5,34.2,52.4,2,3,0.0
52.6616439,5.8350845,-6.6,12.3,28.5,34.2,52.3,2,3,0.0
52.6616529,5.8350851,-6.6,12.2,28.3,34.1,52.1,2,3,0.0
52.6616618,5.8350857,-6.6,12.1,28.2,33.8,52.0,2,3,0.0
52.6616708,5.8350863,-6.6,11.9,27.6,33.5,51.9,2,3,0.0
52.6616798,5.8350869,-6.6,11.6,27.3,33.1,51.7,2,3,0.0
52.6616888,5.8350874,-6.6,11.6,27.0,32.9,51.4,2,3,0.0
52.6616977,5.8350880,-6.6,11.5,27.0,32.8,51.2,2,2,0.0
52.6617067,5.8350886,-6.6,11.5,26.8,32.7,51.1,2,2,0.0
52.6617157,5.8350892,-6.6,11.5,26.8,32.7,51.1,2,2,0.0
52.6617247,5.8350898,-6.6,11.6,27.0,32.8,51.1,2,2,0.0
52.6617337,5.8350903,-6.6,11.7,27.1,32.9,51.2,2,2,0.0
52.6617426,5.8350909,-6.6,11.7,27.3,33.1,51.3,2,2,0.0
52.6617516,5.8350915,-6.6,11.8,27.5,33.3,51.3,2,2,0.0
52.6617606,5.8350921,-6.6,11.9,27.6,33.3,51.4,2,3,0.0
52.6617696,5.8350927,-6.6,12.0,27.8,33.5,51.5,2,3,0.0
52.6617786,5.8350932,-6.6,12.0,28.0,33.5,51.5,2,3,0.0
52.6617875,5.8350938,-6.6,12.2,28.2,33.7,51.6,2,3,0.0
52.6617965,5.8350944,-6.6,12.3,28.3,34.0,51.8,2,3,0.0
52.6618055,5.8350950,-6.6,12.3,28.5,34.1,52.1,2,3,0.0
52.6618145,5.8350956,-6.6,12.4,28.7,34.4,52.3,2,3,0.0
52.6618235,5.8350962,-6.6,12.7,29.1,34.5,52.5,2,3,0.0
52.6618324,5.8350967,-6.6,12.9,29.5,34.8,52.7,2,3,0.0
52.6618414,5.8350973,-6.6,13.1,30.0,35.1,52.8,2,3,0.0
52.6618504,5.8350979,-6.6,13.3,30.1,35.2,52.8,2,3,0.0
52.6618594,5.8350985,-6.6,13.3,30.1,35.1,52.7,2,3,0.0
52.6618683,5.8350991,-6.6,13.2,29.8,34.9,52.6,2,3,0.0
52.6618773,5.8350996,-6.6,13.0,29.2,34.4,52.1,2,3,0.0
52.6618863,5.8351002,-6.6,12.7,28.6,34.1,51.7,2,3,0.0
52.6618953,5.8351008,-6.6,12.5,28.2,33.8,51.2,2,2,0.0
52.6619043,5.8351014,-6.5,12.1,27.5,33.4,50.7,2,2,0.0
52.6619132,5.8351020,-6.5,12.0,27.2,33.0,50.2,1,2,0.0
52.6619222,5.8351026,-6.5,11.9,26.9,32.7,49.9,1,2,0.0
52.6619312,5.8351031,-6.5,11.7,26.6,32.4,49.8,1,2,0.0
52.6619402,5.8351037,-6.5,11.7,26.5,32.3,49.6,1,2,0.0
52.6619492,5.8351043,-6.5,11.5,26.3,32.1,49.4,1,2,0.0
52.6619581,5.8351049,-6.5,11.5,26.2,31.9,49.2,1,2,0.0
52.6619671,5.8351055,-6.5,11.4,26.1,31.9,49.1,1,2,0.0
52.6619761,5.8351060,-6.5,11.4,26.0,31.8,49.0,1,1,0.0
52.6619851,5.8351066,-6.5,11.4,26.0,31.6,48.9,1,1,0.0
52.6619941,5.8351072,-6.5,11.4,26.1,31.6,48.8,1,1,0.0
52.6620030,5.8351078,-6.5,11.4,26.2,31.6,48.7,1,1,0.0
52.6620120,5.8351084,-6.5,11.4,26.2,31.6,48.7,1,1,0.0
52.6620210,5.8351089,-6.5,11.4,26.2,31.6,48.7,1,1,0.0
52.6620300,5.8351095,-6.5,11.4,26.2,31.6,48.6,1,1,0.0
52.6620389,5.8351101,-6.5,11.4,26.2,31.6,48.6,1,1,0.0
52.6620479,5.8351107,-6.5,11.3,26.1,31.6,48.7,1,1,0.0
52.6620569,5.8351113,-6.5,11.3,26.1,31.6,48.8,1,1,0.0
52.6620659,5.8351119,-6.5,11.3,26.1,31.7,48.8,1,2,0.0
52.6620749,5.8351124,-6.5,11.3,26.1,31.8,49.0,1,2,0.0
52.6620838,5.8351130,-6.5,11.3,26.1,31.9,49.1,1,2,0.0
52.6620928,5.8351136,-6.5,11.4,26.1,31.9,49.2,1,2,0.0
52.6621018,5.8351142,-6.5,11.4,26.4,32.0,49.3,1,2,0.0
52.6621108,5.8351148,-6.5,11.6,26.6,32.1,49.4,1,2,0.0
52.6621198,5.8351153,-6.5,11.7,26.7,32.2,49.4,1,2,0.0
52.6621287,5.8351159,-6.5,11.7,26.8,32.2,49.5,1,2,0.0
52.6621377,5.8351165,-6.5,11.8,26.8,32.4,49.6,1,2,0.0
52.6621467,5.8351171,-6.5,11.8,27.0,32.5,49.6,1,2,0.0
52.6621557,5.8351177,-6.5,11.8,27.0,32.6,49.7,1,2,0.0
52.6621647,5.8351183,-6.5,11.8,27.0,32.6,49.7,1,2,0.0
52.6621736,5.8351188,-6.5,11.8,27.1,32.6,49.7,1,2,0.0
52.6621826,5.8351194,-6.5,11.9,27.1,32.6,49.7,1,2,0.0
52.6621916,5.8351200,-6.5,12.0,27.1,32.8,49.7,2,2,0.0
52.6622006,5.8351206,-6.5,12.1,27.3,32.8,49.7,2,2,0.0
52.6622095,5.8351212,-6.5,12.2,27.4,32.9,49.8,2,2,0.0
52.6622185,5.8351217,-6.5,12.3,27.5,32.9,49.9,2,2,0.0
52.6622275,5.8351223,-6.5,12.4,27.5,33.1,49.9,2,2,0.0
52.6622365,5.8351229,-6.5,12.4,27.6,33.1,50.0,2,2,0.0
52.6622455,5.8351235,-6.5,12.4,27.7,33.2,50.0,2,2,0.0
52.6622544,5.8351241,-6.5,12.4,27.7,33.2,50.0,2,2,0.0
52.6622634,5.8351246,-6.5,12.4,27.7,33.2,50.1,2,2,0.0
52.6622724,5.8351252,-6.5,12.4,27.5,33.1,50.0,1,2,0.0
52.6622814,5.8351258,-6.5,12.3,27.4,32.9,49.9,1,2,0.0
52.6622904,5.8351264,-6.5,12.1,27.2,32.7,49.7,1,2,0.0
52.6622993,5.8351270,-6.5,12.0,27.0,32.5,49.5,1,2,0.0
52.6623083,5.8351276,-6.5,11.9,26.8,32.3,49.3,1,2,0.0
52.6623173,5.8351281,-6.5,11.8,26.7,32.2,49.2,1,2,0.0
52.6623263,5.8351287,-6.5,11.7,26.5,32.0,49.0,1,2,0.0
52.6623353,5.8351293,-6.5,11.8,26.4,31.9,48.9,1,2,0.0
52.6623442,5.8351299,-6.5,11.8,26.6,32.0,48.8,1,2,0.0
52.6623532,5.8351305,-6.5,11.9,26.7,32.1,48.8,1,2,0.0
52.6623622,5.8351310,-6.5,12.1,26.8,32.2,48.8,1,2,0.0
52.6623712,5.8351316,-6.5,12.2,26.9,32.3,48.8,1,2,0.0
52.6623801,5.8351322,-6.5,12.2,27.1,32.3,48.7,1,1,0.0
52.6623891,5.8351328,-6.5,12.2,26.9,32.2,48.3,1,1,0.0
52.6623981,5.8351334,-6.4,12.0,26.4,32.0,47.8,1,1,0.0
52.6624071,5.8351340,-6.4,11.6,26.2,31.4,47.2,1,1,0.0
52.6624161,5.8351345,-6.4,11.3,25.7,30.9,46.7,1,1,0.0
52.6624250,5.8351351,-6.4,11.1,25.3,30.5,46.2,1,1,0.0
52.6624340,5.8351357,-6.4,11.0,25.1,30.2,45.7,1,1,0.0
52.6624430,5.8351363,-6.5,10.8,24.8,29.8,45.3,1,1,0.0
52.6624520,5.8351369,-6.5,10.8,24.7,29.5,44.7,1,1,0.0
52.6624610,5.8351374,-6.5,10.8,24.7,29.4,44.3,1,1,0.0
52.6624699,5.8351380,-6.5,11.1,24.8,29.4,43.8,1,1,0.0
52.6624789,5.8351386,-6.5,11.3,24.8,29.4,43.8,1,1,0.0
52.6624879,5.8351392,-6.6,11.4,24.9,29.4,43.6,1,1,0.0
52.6624969,5.8351398,-6.6,11.6,25.1,29.5,43.6,1,1,0.0
52.6625059,5.8351403,-6.6,12.0,25.3,29.8,43.5,1,1,0.0
52.6625148,5.8351409,-6.6,13.0,25.8,30.2,43.2,1,1,0.0
52.6625238,5.8351415,-6.6,13.8,26.7,30.7,42.8,1,1,0.0
52.6625328,5.8351421,-6.6,14.8,27.9,31.4,42.7,1,1,0.0
52.6625418,5.8351427,-6.6,15.7,28.1,31.8,42.6,1,1,0.0
52.6625507,5.8351433,-6.6,15.9,28.5,32.3,42.6,1,1,0.0
52.6625597,5.8351438,-6.6,15.9,28.8,32.5,42.6,1,1,0.0
52.6625687,5.8351444,-6.6,15.9,29.4,32.6,42.6,1,1,0.0
52.6625777,5.8351450,-6.6,16.2,29.4,32.7,42.6,1,1,0.0
52.6625867,5.8351456,-6.6,16.4,29.4,32.7,42.7,1,1,0.0
52.6607546,5.8350417,-6.5,11.3,27.9,33.5,52.5,2,3,0.0
52.6607636,5.8350423,-6.5,11.3,27.9,33.6,52.8,2,3,0.0
52.6607726,5.8350429,-6.5,11.3,27.9,34.0,52.9,2,3,0.0
52.6607815,5.8350435,-6.5,11.3,28.1,34.2,53.3,2,4,0.0
52.6607905,5.8350441,-6.5,11.6,28.8,34.8,54.4,2,4,0.0
52.6607995,5.8350446,-6.5,11.8,29.1,35.1,55.1,3,4,0.0
52.6608085,5.8350452,-6.5,12.1,29.4,35.5,55.3,3,4,0.0
52.6608175,5.8350458,-6.5,12.2,29.5,35.8,55.7,3,4,0.0
52.6608264,5.8350464,-6.5,12.3,30.0,36.0,55.9,3,4,0.0
52.6608354,5.8350470,-6.5,12.5,30.3,36.2,56.0,3,4,0.0
52.6608444,5.8350475,-6.5,12.5,30.3,36.3,56.1,3,5,0.0
52.6608534,5.8350481,-6.5,12.5,30.4,36.4,56.4,3,5,0.0
52.6608624,5.8350487,-6.5,12.7,30.5,36.4,56.6,3,5,0.0
52.6608713,5.8350493,-6.5,12.7,30.6,36.6,56.9,3,5,0.0
52.6608803,5.8350499,-6.5,13.0,31.0,36.8,57.3,3,5,0.0
52.6608893,5.8350505,-6.5,13.2,31.5,37.2,57.6,3,5,0.0
52.6608983,5.8350510,-6.5,13.6,31.9,37.5,57.8,3,5,0.0
52.6609072,5.8350516,-6.5,13.8,32.2,37.9,58.2,3,5,0.0
52.6609162,5.8350522,-6.5,14.0,32.4,38.2,58.4,3,5,0.0
52.6609252,5.8350528,-6.5,14.2,32.6,38.5,58.7,3,5,0.0
52.6609342,5.8350534,-6.5,14.2,32.9,38.7,58.9,3,5,0.0
52.6609432,5.8350539,-6.5,14.4,33.2,39.0,59.2,3,5,0.0
52.6609521,5.8350545,-6.5,14.6,33.4,39.2,59.3,3,5,0.0
52.6609611,5.8350551,-6.5,14.6,33.5,39.4,59.5,3,5,0.0
52.6609701,5.8350557,-6.5,14.6,33.5,39.6,59.6,3,5,0.0
52.6609791,5.8350563,-6.5,14.6,33.6,39.6,59.9,3,5,0.0
52.6609881,5.8350568,-6.5,14.6,33.7,39.6,60.1,3,5,0.0
52.6609970,5.8350574,-6.5,14.6,33.7,39.6,60.2,3,5,0.0
52.6610060,5.8350580,-6.5,14.7,33.8,39.7,60.3,3,5,0.0
52.6610150,5.8350586,-6.5,14.6,33.7,39.8,60.5,3,5,0.0
52.6610240,5.8350592,-6.5,14.6,33.6,39.7,60.6,3,5,0.0
52.6610330,5.8350598,-6.6,14.5,33.5,39.7,60.5,3,5,0.0
52.6610419,5.8350603,-6.6,14.4,33.3,39.5,60.2,3,5,0.0
52.6610509,5.8350609,-6.6,14.3,33.1,39.2,59.8,3,5,0.0
52.6610599,5.8350615,-6.6,14.1,32.9,38.9,59.4,3,5,0.0
52.6610689,5.8350621,-6.6,14.0,32.6,38.6,59.0,3,5,0.0
52.6610778,5.8350627,-6.6,13.9,32.5,38.5,58.8,3,5,0.0
52.6610868,5.8350632,-6.6,13.8,32.3,38.2,58.6,3,5,0.0
52.6610958,5.8350638,-6.6,13.7,32.0,38.0,58.5,3,5,0.0
52.6611048,5.8350644,-6.6,13.7,31.8,37.9,58.4,3,5,0.0
52.6611138,5.8350650,-6.6,13.7,31.7,37.9,58.3,3,5,0.0
52.6611227,5.8350656,-6.6,13.6,31.7,37.8,58.2,3,5,0.0
52.6611317,5.8350662,-6.6,13.6,31.5,37.7,57.9,3,5,0.0
52.6611407,5.8350667,-6.6,13.5,31.3,37.5,57.5,3,5,0.0
52.6611497,5.8350673,-6.6,13.5,31.3,37.3,57.3,3,5,0.0
52.6611587,5.8350679,-6.6,13.5,31.2,37.1,56.9,3,5,0.0
52.6611676,5.8350685,-6.6,13.4,30.8,36.8,56.5,3,5,0.0
52.6611766,5.8350691,-6.6,13.3,30.6,36.5,56.1,3,5,0.0
52.6611856,5.8350696,-6.6,13.3,30.3,36.1,55.5,3,5,0.0
52.6611946,5.8350702,-6.6,13.2,29.9,35.6,55.0,3,5,0.0
52.6612036,5.8350708,-6.6,13.0,29.5,35.1,54.3,3,4,0.0
52.6612125,5.8350714,-6.6,12.6,28.9,34.6,53.7,3,4,0.0
52.6612215,5.8350720,-6.6,12.2,28.4,34.3,53.2,2,4,0.0
52.6612305,5.8350725,-6.6,12.1,28.1,34.1,53.1,2,4,0.0
52.6612395,5.8350731,-6.6,12.1,27.9,34.0,53.0,2,4,0.0
52.6612484,5.8350737,-6.6,12.0,28.0,34.0,53.0,2,4,0.0
52.6612574,5.8350743,-6.6,11.9,28.0,33.9,52.9,2,4,0.0
52.6612664,5.8350749,-6.6,12.0,28.1,33.9,53.0,2,4,0.0
52.6612754,5.8350755,-6.6,12.0,28.1,34.0,53.0,2,4,0.0
52.6612844,5.8350760,-6.6,12.0,28.2,34.1,53.1,2,4,0.0
52.6612933,5.8350766,-6.6,12.1,28.3,34.2,53.3,2,4,0.0
52.6613023,5.8350772,-6.6,12.1,28.5,34.5,53.6,2,4,0.0
52.6613113,5.8350778,-6.6,12.3,28.9,35.0,53.9,2,4,0.0
52.6613203,5.8350784,-6.6,12.6,29.4,35.3,54.2,3,4,0.0
52.6613293,5.8350789,-6.6,12.7,29.5,35.4,54.4,3,4,0.0
52.6613382,5.8350795,-6.6,12.8,29.6,35.5,54.6,3,4,0.0
52.6613472,5.8350801,-6.6,12.8,29.7,35.5,54.9,3,4,0.0
52.6613562,5.8350807,-6.6,12.9,29.7,35.5,55.0,3,4,0.0
52.6613652,5.8350813,-6.6,12.9,29.7,35.6,55.1,3,4,0.0
52.6613742,5.8350819,-6.6,12.9,29.8,35.6,55.2,3,4,0.0
52.6613831,5.8350824,-6.6,12.9,29.9,35.8,55.3,3,4,0.0
52.6613921,5.8350830,-6.6,12.9,30.0,35.8,55.3,3,4,0.0
52.6614011,5.8350836,-6.6,12.9,30.0,35.8,55.3,3,4,0.0
52.6614101,5.8350842,-6.6,13.0,30.1,35.9,55.3,3,4,0.0
52.6614190,5.8350848,-6.6,13.0,30.2,35.9,55.5,3,4,0.0
52.6614280,5.8350853,-6.6,13.0,30.4,36.1,55.6,3,4,0.0
52.6614370,5.8350859,-6.6,13.0,30.4,36.1,55.7,3,4,0.0
52.6614460,5.8350865,-6.6,12.9,30.2,36.1,55.7,3,4,0.0
52.6614550,5.8350871,-6.6,12.8,30.0,36.0,55.5,3,4,0.0
52.6614639,5.8350877,-6.6,12.7,29.9,36.0,55.4,3,4,0.0
52.6614729,5.8350882,-6.6,12.6,29.8,35.8,55.3,3,4,0.0
52.6614819,5.8350888,-6.6,12.6,29.7,35.7,55.2,3,4,0.0
52.6614909,5.8350894,-6.6,12.5,29.6,35.6,54.9,3,4,0.0
52.6614999,5.8350900,-6.6,12.5,29.5,35.4,54.7,3,4,0.0
52.6615088,5.8350906,-6.6,12.5,29.4,35.3,54.6,3,4,0.0
52.6615178,5.8350912,-6.6,12.5,29.4,35.1,54.5,3,4,0.0
52.6615268,5.8350917,-6.6,12.5,29.3,35.0,54.3,3,4,0.0
52.6615358,5.8350923,-6.6,12.4,29.2,34.9,54.2,3,4,0.0
52.6615448,5.8350929,-6.6,12.3,29.1,34.8,54.0,3,4,0.0
52.6615537,5.8350935,-6.6,12.3,28.9,34.7,53.7,3,4,0.0
52.6615627,5.8350941,-6.6,12.1,28.9,34.5,53.5,2,4,0.0
52.6615717,5.8350946,-6.6,12.0,28.6,34.2,53.1,2,4,0.0
52.6615807,5.8350952,-6.6,11.9,28.3,34.0,52.9,2,3,0.0
52.6615896,5.8350958,-6.6,11.9,27.9,33.9,52.5,2,3,0.0
52.6615986,5.8350964,-6.6,11.9,27.8,33.8,52.3,2,3,0.0
52.6616076,5.8350970,-6.6,11.9,27.8,33.9,52.4,2,3,0.0
52.6616166,5.8350975,-6.6,11.9,27.9,34.0,52.4,2,3,0.0
52.6616256,5.8350981,-6.6,12.1,28.2,34.1,52.4,2,3,0.0
52.6616345,5.8350987,-6.6,12.1,28.3,34.2,52.4,2,3,0.0
52.6616435,5.8350993,-6.6,12.2,28.3,34.2,52.4,2,3,0.0
52.6616525,5.8350999,-6.6,12.1,28.3,34.1,52.2,2,3,0.0
52.6616615,5.8351005,-6.6,12.1,28.1,33.8,52.1,2,3,0.0
52.6616705,5.8351010,-6.6,11.9,27.8,33.6,52.0,2,3,0.0
52.6616794,5.8351016,-6.6,11.8,27.5,33.3,51.9,2,3,0.0
52.6616884,5.8351022,-6.6,11.6,27.2,33.0,51.6,2,3,0.0
52.6616974,5.8351028,-6.6,11.5,27.0,32.8,51.4,2,3,0.0
52.6617064,5.8351034,-6.6,11.5,27.0,32.8,51.2,2,2,0.0
52.6617154,5.8351039,-6.6,11.5,27.0,32.8,51.1,2,2,0.0
52.6617243,5.8351045,-6.6,11.6,27.0,32.8,51.1,2,2,0.0
52.6617333,5.8351051,-6.6,11.7,27.2,33.0,51.2,2,2,0.0
52.6617423,5.8351057,-6.6,11.7,27.3,33.1,51.2,2,2,0.0
52.6617513,5.8351063,-6.6,11.9,27.4,33.3,51.3,2,3,0.0
52.6617602,5.8351069,-6.6,11.9,27.7,33.4,51.4,2,3,0.0
52.6617692,5.8351074,-6.6,12.0,27.9,33.5,51.5,2,3,0.0
52.6617782,5.8351080,-6.6,12.1,28.1,33.6,51.6,2,3,0.0
52.6617872,5.8351086,-6.6,12.3,28.3,33.7,51.7,2,3,0.0
52.6617962,5.8351092,-6.6,12.3,28.5,34.0,52.0,2,3,0.0
52.6618051,5.8351098,-6.6,12.4,28.7,34.3,52.3,2,3,0.0
52.6618141,5.8351103,-6.6,12.4,28.9,34.5,52.5,2,3,0.0
52.6618231,5.8351109,-6.6,12.7,29.3,34.7,52.7,2,3,0.0
52.6618321,5.8351115,-6.6,13.1,29.8,35.0,52.9,2,3,0.0
52.6618411,5.8351121,-6.6,13.3,30.2,35.2,53.0,2,3,0.0
52.6618500,5.8351127,-6.6,13.4,30.3,35.3,53.0,2,3,0.0
52.6618590,5.8351132,-6.6,13.4,30.2,35.2,52.8,2,3,0.0
52.6618680,5.8351138,-6.6,13.3,30.0,35.1,52.7,2,3,0.0
52.6618770,5.8351144,-6.6,13.0,29.3,34.6,52.3,2,3,0.0
52.6618860,5.8351150,-6.6,12.7,28.6,34.1,51.8,2,3,0.0
52.6618949,5.8351156,-6.6,12.3,27.9,33.6,51.1,2,2,0.0
52.6619039,5.8351162,-6.6,12.1,27.3,33.1,50.6,2,2,0.0
52.6619129,5.8351167,-6.5,11.9,27.0,32.8,50.1,2,2,0.0
52.6619219,5.8351173,-6.5,11.9,26.9,32.8,49.9,1,2,0.0
52.6619308,5.8351179,-6.5,11.9,26.7,32.6,49.8,1,2,0.0
52.6619398,5.8351185,-6.5,11.7,26.6,32.4,49.7,1,2,0.0
52.6619488,5.8351191,-6.5,11.6,26.5,32.3,49.6,1,2,0.0
52.6619578,5.8351196,-6.5,11.5,26.3,32.1,49.4,1,2,0.0
52.6619668,5.8351202,-6.5,11.5,26.2,32.0,49.2,1,2,0.0
52.6619757,5.8351208,-6.5,11.5,26.2,32.0,49.1,1,2,0.0
52.6619847,5.8351214,-6.5,11.4,26.2,31.9,49.1,1,2,0.0
52.6619937,5.8351220,-6.5,11.4,26.2,31.9,49.1,1,1,0.0
52.6620027,5.8351226,-6.5,11.4,26.2,31.8,49.1,1,1,0.0
52.6620117,5.8351231,-6.5,11.4,26.3,31.8,49.0,1,1,0.0
52.6620206,5.8351237,-6.5,11.4,26.3,31.8,48.9,1,1,0.0
52.6620296,5.8351243,-6.5,11.4,26.3,31.8,48.8,1,1,0.0
52.6620386,5.8351249,-6.5,11.4,26.3,31.8,48.7,1,1,0.0
52.6620476,5.8351255,-6.5,11.4,26.2,31.8,48.8,1,1,0.0
52.6620566,5.8351260,-6.5,11.4,26.1,31.8,48.8,1,1,0.0
52.6620655,5.8351266,-6.5,11.3,26.1,31.8,48.8,1,2,0.0
52.6620745,5.8351272,-6.5,11.3,26.1,31.8,48.9,1,2,0.0
52.6620835,5.8351278,-6.5,11.3,26.1,31.9,49.1,1,2,0.0
52.6620925,5.8351284,-6.5,11.4,26.1,31.9,49.2,1,2,0.0
52.6621014,5.8351289,-6.5,11.4,26.4,32.0,49.3,1,2,0.0
52.6621104,5.8351295,-6.5,11.6,26.5,32.1,49.3,1,2,0.0
52.6621194,5.8351301,-6.5,11.7,26.7,32.2,49.4,1,2,0.0
52.6621284,5.8351307,-6.5,11.8,26.8,32.3,49.6,1,2,0.0
52.6621374,5.8351313,-6.5,11.8,26.9,32.5,49.6,1,2,0.0
52.6621463,5.8351319,-6.5,11.8,27.0,32.6,49.6,1,2,0.0
52.6621553,5.8351324,-6.5,11.8,27.0,32.6,49.7,1,2,0.0
52.6621643,5.8351330,-6.5,11.8,27.0,32.6,49.7,1,2,0.0
52.6621733,5.8351336,-6.5,11.8,27.0,32.6,49.7,1,2,0.0
52.6621823,5.8351342,-6.5,11.8,27.0,32.6,49.7,1,2,0.0
52.6621912,5.8351348,-6.5,11.8,27.0,32.5,49.7,1,2,0.0
52.6622002,5.8351353,-6.5,11.9,27.0,32.5,49.6,1,2,0.0
52.6622092,5.8351359,-6.5,12.1,27.1,32.6,49.6,1,2,0.0
52.6622182,5.8351365,-6.5,12.1,27.2,32.7,49.7,1,2,0.0
52.6622272,5.8351371,-6.5,12.3,27.3,32.8,49.7,2,2,0.0
52.6622361,5.8351377,-6.5,12.3,27.3,32.9,49.8,2,2,0.0
52.6622451,5.8351383,-6.5,12.4,27.4,33.1,49.8,2,2,0.0
52.6622541,5.8351388,-6.5,12.4,27.5,33.1,49.8,1,2,0.0
52.6622631,5.8351394,-6.5,12.4,27.5,33.1,49.8,1,2,0.0
52.6622720,5.8351400,-6.5,12.3,27.4,32.9,49.7,1,2,0.0
52.6622810,5.8351406,-6.5,12.2,27.2,32.7,49.6,1,2,0.0
52.6622900,5.8351412,-6.5,12.0,27.1,32.5,49.5,1,2,0.0
52.6622990,5.8351417,-6.5,11.9,26.8,32.3,49.3,1,2,0.0
52.6623080,5.8351423,-6.5,11.8,26.7,32.1,49.1,1,2,0.0
52.6623169,5.8351429,-6.5,11.7,26.4,31.9,48.9,1,2,0.0
52.6623259,5.8351435,-6.5,11.6,26.3,31.8,48.8,1,2,0.0
52.6623349,5.8351441,-6.5,11.7,26.3,31.8,48.6,1,2,0.0
52.6623439,5.8351446,-6.5,11.8,26.4,31.9,48.7,1,2,0.0
52.6623529,5.8351452,-6.5,11.8,26.6,31.9,48.7,1,2,0.0
52.6623618,5.8351458,-6.5,12.0,26.7,32.1,48.8,1,2,0.0
52.6623708,5.8351464,-6.5,12.1,26.8,32.2,48.8,1,2,0.0
52.6623798,5.8351470,-6.5,12.1,26.8,32.2,48.8,1,1,0.0
52.6623888,5.8351476,-6.5,12.1,26.7,32.2,48.6,1,1,0.0
52.6623978,5.8351481,-6.5,11.9,26.4,32.1,48.2,1,1,0.0
52.6624067,5.8351487,-6.4,11.6,25.8,31.7,47.7,1,1,0.0
52.6624157,5.8351493,-6.4,11.4,25.6,31.1,47.2,1,1,0.0
52.6624247,5.8351499,-6.4,11.2,25.6,30.7,46.7,1,1,0.0
52.6624337,5.8351505,-6.4,11.0,25.2,30.5,46.3,1,1,0.0
52.6624426,5.8351510,-6.5,10.8,24.9,30.1,45.7,1,1,0.0
52.6624516,5.8351516,-6.5,10.8,24.7,29.7,45.3,1,1,0.0
52.6624606,5.8351522,-6.5,10.7,24.7,29.4,44.6,1,1,0.0
52.6624696,5.8351528,-6.5,10.8,24.8,29.3,44.1,1,1,0.0
52.6624786,5.8351534,-6.5,11.2,24.9,29.4,43.9,1,1,0.0
52.6624875,5.8351540,-6.6,11.4,25.0,29.4,43.8,1,1,0.0
52.6624965,5.8351545,-6.6,11.6,25.2,29.5,43.8,1,1,0.0
52.6625055,5.8351551,-6.6,12.0,25.3,29.8,43.8,1,1,0.0
52.6625145,5.8351557,-6.6,12.5,25.8,30.2,43.8,1,1,0.0
52.6625235,5.8351563,-6.6,13.2,26.7,30.6,43.6,1,1,0.0
52.6625324,5.8351569,-6.6,14.4,28.0,31.2,43.1,1,1,0.0
52.6625414,5.8351574,-6.6,15.6,28.3,31.8,42.8,1,1,0.0
52.6625504,5.8351580,-6.6,15.9,28.6,32.3,42.7,1,1,0.0
52.6625594,5.8351586,-6.6,15.9,29.2,32.5,42.7,1,1,0.0
52.6625684,5.8351592,-6.6,16.1,29.4,32.6,42.7,1,1,0.0
52.6625773,5.8351598,-6.6,16.3,29.4,32.6,42.6,1,1,0.0
52.6625863,5.8351603,-6.6,16.3,29.4,32.6,42.6,1,1,0.0
52.6607363,5.8350553,-6.5,11.7,27.9,33.5,52.3,2,3,0.0
52.6607453,5.8350559,-6.5,11.7,27.9,33.5,52.4,2,3,0.0
52.6607543,5.8350565,-6.5,11.6,27.9,33.5,52.5,2,3,0.0
52.6607632,5.8350571,-6.5,11.4,27.9,33.6,52.7,2,3,0.0
52.6607722,5.8350577,-6.5,11.3,27.9,33.7,52.8,2,3,0.0
52.6607812,5.8350582,-6.5,11.4,27.9,34.2,52.9,2,4,0.0
52.6607902,5.8350588,-6.5,11.5,28.6,34.8,54.0,2,4,0.0
